location,continent,epoch,lon,lat,image_id,captured_at,is_pano,width,height,n_detections,n_classes,n_surface,n_marking,n_object,n_traffic_sign,n_other,has_surface,detections_created_min,detections_created_max,decode_failures,sky_above_road,top_classes,error
Madrid,Europe,2026,-3.7038,40.4168,881821991092953,2026-07-02,False,,,142,12,129,0,13,0,0,True,2026-07-02,2026-07-02,0,,void--unlabeled;construction--structure--building;nature--vegetation;construction--flat--sidewalk;object--vehicle--car;construction--flat--road;object--sign--store;nature--terrain,
Madrid,Europe,2026,-3.7038,40.4168,1324023309928409,2026-06-12,False,,,291,26,239,11,41,0,0,True,2026-06-13,2026-06-13,0,True,void--unlabeled;construction--structure--building;construction--flat--sidewalk;construction--flat--parking;construction--flat--road;marking--continuous--dashed;object--support--pole;construction--barrier--curb,
Madrid,Europe,2026,-3.7038,40.4168,784756461356928,2026-02-17,False,,,172,15,141,15,15,1,0,True,2026-02-17,2026-02-17,0,,void--unlabeled;marking--continuous--dashed;nature--vegetation;construction--structure--building;construction--barrier--fence;construction--flat--parking;construction--flat--road;object--support--pole,
Stockholm,Europe,2014-2015,18.0686,59.3293,946880042713741,2015-09-30,False,,,0,0,0,0,0,0,0,False,,,0,,,
Stockholm,Europe,2014-2015,18.0686,59.3293,4134304729925687,2014-05-22,False,,,0,0,0,0,0,0,0,False,,,0,,,
Stockholm,Europe,2014-2015,18.0686,59.3293,235928474985409,2015-10-01,False,,,0,0,0,0,0,0,0,False,,,0,,,
Stockholm,Europe,2016-2017,18.0686,59.3293,168823968477713,2016-09-11,True,,,3,3,0,0,3,0,0,False,2021-05-22,2021-05-22,0,,object--support--pole;object--manhole;object--street-light,
Stockholm,Europe,2016-2017,18.0686,59.3293,229634488921535,2017-06-10,False,,,7,5,0,0,6,1,0,False,2021-05-19,2021-05-22,0,,object--support--pole;object--sign--store;information--general-directions--g1;object--street-light;object--sign--information,
Stockholm,Europe,2016-2017,18.0686,59.3293,498238831362941,2016-04-11,False,,,2,2,0,0,2,0,0,False,2021-05-22,2021-05-22,0,,object--support--utility-pole;object--street-light,
Stockholm,Europe,2018,18.0686,59.3293,171615341509397,2018-09-28,False,,,1,1,0,0,0,1,0,False,2021-05-21,2021-05-21,0,,regulatory--turn-right-ahead--g1,
Stockholm,Europe,2018,18.0686,59.3293,1405380536497331,2018-09-30,False,,,3,1,0,0,3,0,0,False,2021-05-22,2021-05-23,0,,object--street-light,
Stockholm,Europe,2018,18.0686,59.3293,4466390196707764,2018-09-30,False,,,1,1,0,0,1,0,0,False,2021-05-22,2021-05-22,0,,object--street-light,
Stockholm,Europe,2019,18.0686,59.3293,1071496850041623,2019-07-04,False,,,4,3,0,0,4,0,0,False,2021-05-22,2021-05-22,0,,object--street-light;object--sign--advertisement;object--sign--store,
Stockholm,Europe,2019,18.0686,59.3293,823788868556223,2019-08-19,False,,,14,9,0,0,12,2,0,False,2021-05-21,2021-05-22,0,,object--banner;object--sign--advertisement;object--traffic-light--pedestrians;object--manhole;object--traffic-light--general-upright;regulatory--keep-right--g1;information--general-directions--g1;object--sign--store,
Stockholm,Europe,2019,18.0686,59.3293,223476742535119,2019-08-19,False,,,2,2,0,0,2,0,0,False,2021-05-22,2021-05-22,0,,object--street-light;object--support--utility-pole,
Stockholm,Europe,2020,18.0686,59.3293,503267274243023,2020-04-06,False,,,3,2,0,0,3,0,0,False,2021-05-22,2021-05-22,0,,object--traffic-light--general-upright;object--traffic-light--pedestrians,
Stockholm,Europe,2020,18.0686,59.3293,933792327416744,2020-03-09,False,,,2,2,0,0,1,1,0,False,2021-05-21,2021-05-23,0,,warning--roadworks--g3;object--street-light,
Stockholm,Europe,2020,18.0686,59.3293,217284606584174,2020-03-02,False,,,0,0,0,0,0,0,0,False,,,0,,,
Stockholm,Europe,2021,18.0686,59.3293,161258439267935,2021-03-01,False,,,0,0,0,0,0,0,0,False,,,0,,,
Stockholm,Europe,2021,18.0686,59.3293,342183683936364,2021-06-04,False,,,0,0,0,0,0,0,0,False,,,0,,,
Stockholm,Europe,2021,18.0686,59.3293,1134969363679160,2021-04-24,False,,,0,0,0,0,0,0,0,False,,,0,,,
Stockholm,Europe,2022,18.0686,59.3293,1097693287828333,2022-08-09,False,,,349,26,284,11,53,1,0,True,2022-08-10,2022-08-10,0,True,void--unlabeled;construction--flat--road;object--support--pole;construction--barrier--curb;construction--structure--building;nature--vegetation;construction--barrier--fence;construction--flat--sidewalk,
Stockholm,Europe,2022,18.0686,59.3293,490634609732531,2022-08-09,False,,,170,22,158,1,11,0,0,True,2022-08-10,2022-08-10,0,True,void--unlabeled;construction--flat--sidewalk;void--static;construction--structure--building;nature--vegetation;void--ground;construction--flat--pedestrian-area;void--dynamic,
Stockholm,Europe,2022,18.0686,59.3293,3118410255136900,2022-08-09,False,,,212,14,179,0,33,0,0,True,2022-08-10,2022-08-10,0,,void--unlabeled;construction--structure--building;nature--vegetation;object--support--pole;construction--barrier--wall;nature--sky;object--vehicle--boat;object--street-light,
Stockholm,Europe,2023,18.0686,59.3293,1841034209631617,2023-08-05,False,,,155,16,145,0,10,0,0,True,2023-08-06,2023-08-06,0,,void--unlabeled;construction--barrier--wall;construction--structure--building;construction--flat--sidewalk;construction--barrier--fence;construction--flat--road;construction--barrier--curb;void--static,
Stockholm,Europe,2023,18.0686,59.3293,947409223187139,2023-07-15,False,,,89,13,78,0,11,0,0,True,2023-07-16,2023-07-16,0,True,void--unlabeled;nature--water;nature--vegetation;object--vehicle--boat;construction--structure--bridge;nature--sky;construction--structure--building;void--ground,
Stockholm,Europe,2023,18.0686,59.3293,1416918115826518,2023-08-05,True,,,437,22,366,0,71,0,0,True,2023-08-06,2023-08-06,0,True,void--unlabeled;construction--flat--sidewalk;void--dynamic;human--person--individual;construction--flat--pedestrian-area;object--sign--store;construction--barrier--curb;construction--flat--road,
Stockholm,Europe,2024,18.0686,59.3293,906381314673645,2024-08-30,False,,,165,22,130,2,33,0,0,True,2024-08-31,2024-08-31,0,True,void--unlabeled;construction--structure--building;construction--flat--road;object--vehicle--car;object--traffic-sign--front;object--street-light;construction--flat--sidewalk;object--support--pole,
Stockholm,Europe,2024,18.0686,59.3293,2467030580157257,2024-08-04,False,,,339,16,301,0,38,0,0,True,2024-08-04,2024-08-04,0,,void--unlabeled;void--static;construction--structure--building;nature--terrain;construction--barrier--wall;nature--vegetation;human--person--individual;object--support--pole,
Stockholm,Europe,2024,18.0686,59.3293,373486205572045,2024-08-08,False,,,326,20,284,0,42,0,0,True,2024-08-10,2024-08-10,0,,void--unlabeled;void--dynamic;construction--structure--building;human--person--individual;construction--barrier--wall;construction--flat--pedestrian-area;object--support--pole;construction--barrier--fence,
Stockholm,Europe,2025,18.0686,59.3293,1050903283132943,2025-06-01,False,,,328,23,265,8,55,0,0,True,2025-06-01,2025-06-01,0,True,void--unlabeled;construction--structure--building;nature--vegetation;nature--sky;object--wire-group;object--street-light;construction--barrier--guard-rail;construction--flat--road,
Stockholm,Europe,2025,18.0686,59.3293,1640026530041809,2025-06-21,True,,,397,19,340,0,57,0,0,True,2025-06-22,2025-06-22,0,True,void--unlabeled;construction--structure--building;construction--flat--road;object--support--pole;nature--vegetation;object--street-light;void--static;construction--structure--bridge,
Stockholm,Europe,2025,18.0686,59.3293,1235829804940261,2025-06-21,False,,,176,19,137,11,28,0,0,True,2025-06-22,2025-06-22,0,True,void--unlabeled;object--street-light;construction--structure--building;construction--structure--tunnel;marking--continuous--solid;construction--barrier--wall;nature--vegetation;nature--sky,
Stockholm,Europe,2026,18.0686,59.3293,4522220094678975,2026-04-22,True,,,203,20,182,0,21,0,0,True,2026-04-22,2026-04-22,0,True,void--unlabeled;void--static;construction--flat--sidewalk;construction--structure--building;construction--flat--road;construction--flat--pedestrian-area;construction--barrier--wall;human--person--individual,
Stockholm,Europe,2026,18.0686,59.3293,989094284090602,2026-06-10,False,,,274,24,191,20,62,1,0,True,2026-06-11,2026-06-11,0,True,void--unlabeled;marking--continuous--dashed;construction--barrier--fence;object--support--pole;object--street-light;construction--structure--building;construction--flat--road;object--traffic-sign--front,
Stockholm,Europe,2026,18.0686,59.3293,957219910021317,2026-04-22,True,,,136,15,128,0,8,0,0,True,2026-04-22,2026-04-22,0,True,void--unlabeled;construction--flat--road;construction--flat--sidewalk;construction--flat--pedestrian-area;void--dynamic;construction--structure--building;void--ego-vehicle;void--static,
Warsaw,Europe,2014-2015,21.0122,52.2297,1367242223660644,2015-03-18,False,,,6,4,0,0,4,2,0,False,2021-05-19,2021-05-22,0,,object--street-light;object--traffic-light--general-upright;warning--trams-crossing--g1;regulatory--one-way-straight--g1,
Warsaw,Europe,2014-2015,21.0122,52.2297,1025748854500111,2014-09-26,False,,,12,9,0,1,9,2,0,False,2021-05-19,2021-05-24,0,,object--sign--store;object--traffic-light--pedestrians;object--traffic-light--general-upright;information--pedestrians-crossing--g1;regulatory--no-stopping--g1;marking--discrete--crosswalk-zebra;object--sign--advertisement;object--street-light,
Warsaw,Europe,2014-2015,21.0122,52.2297,149915910340321,2014-09-09,False,,,2,2,0,0,0,2,0,False,2021-05-19,2021-05-21,0,,regulatory--keep-right--g1;regulatory--no-right-turn--g1,
Warsaw,Europe,2016-2017,21.0122,52.2297,280323017073479,2017-02-27,False,,,5,5,0,0,2,3,0,False,2021-05-20,2021-05-22,0,,information--trail-crossing--g2;regulatory--priority-road--g1;regulatory--end-of-bicycles-only--g1;object--trash-can;object--street-light,
Warsaw,Europe,2016-2017,21.0122,52.2297,522931018738193,2016-10-06,False,,,1,1,0,0,1,0,0,False,2021-05-30,2021-05-30,0,,object--sign--advertisement,
Warsaw,Europe,2016-2017,21.0122,52.2297,1408080709555751,2016-08-13,False,,,1,1,0,0,0,1,0,False,2021-05-21,2021-05-21,0,,information--parking--g1,
Warsaw,Europe,2018,21.0122,52.2297,2922171108052915,2018-09-14,False,,,0,0,0,0,0,0,0,False,,,0,,,
Warsaw,Europe,2018,21.0122,52.2297,2880704695579286,2018-10-08,False,,,1,1,0,0,1,0,0,False,2021-05-22,2021-05-22,0,,object--support--utility-pole,
Warsaw,Europe,2018,21.0122,52.2297,257945836077425,2018-08-10,False,,,9,7,0,0,5,4,0,False,2021-05-27,2021-05-29,0,,object--sign--store;object--sign--advertisement;object--trash-can;information--trail-crossing--g2;information--pedestrians-crossing--g1;information--general-directions--g1;regulatory--priority-road--g1,
Warsaw,Europe,2019,21.0122,52.2297,488592712432595,2019-07-03,False,,,7,6,0,1,3,3,0,False,2021-05-21,2021-05-23,0,,object--street-light;regulatory--turn-left-ahead--g1;information--general-directions--g1;regulatory--go-straight-or-turn-right--g1;object--traffic-light--general-upright;marking--discrete--arrow--split-right-or-straight,
Warsaw,Europe,2019,21.0122,52.2297,2937733309808071,2019-12-14,False,,,3,3,0,0,2,1,0,False,2021-05-20,2021-05-22,0,,regulatory--priority-road--g1;object--manhole;object--street-light,
Warsaw,Europe,2019,21.0122,52.2297,529188734753833,2019-02-21,False,,,0,0,0,0,0,0,0,False,,,0,,,
Warsaw,Europe,2020,21.0122,52.2297,832404817685658,2020-11-19,False,,,20,10,0,1,16,3,0,False,2021-05-19,2021-05-22,0,,object--sign--advertisement;object--traffic-light--general-upright;object--traffic-light--pedestrians;information--pedestrians-crossing--g1;regulatory--priority-road--g1;object--traffic-light--cyclists;object--manhole;marking--discrete--crosswalk-zebra,
Warsaw,Europe,2020,21.0122,52.2297,516889062642395,2020-12-26,False,,,0,0,0,0,0,0,0,False,,,0,,,
Warsaw,Europe,2020,21.0122,52.2297,204478334679983,2020-06-25,False,,,7,2,0,5,2,0,0,False,2021-05-22,2021-05-22,0,,marking--discrete--crosswalk-zebra;object--sign--advertisement,
Warsaw,Europe,2021,21.0122,52.2297,935685480551230,2021-05-20,False,,,0,0,0,0,0,0,0,False,,,0,,,
Warsaw,Europe,2021,21.0122,52.2297,297373482137273,2021-05-11,False,,,0,0,0,0,0,0,0,False,,,0,,,
Warsaw,Europe,2021,21.0122,52.2297,310255197299698,2021-04-11,False,,,0,0,0,0,0,0,0,False,,,0,,,
Warsaw,Europe,2022,21.0122,52.2297,722126388873551,2022-07-13,False,,,303,22,253,15,35,0,0,True,2022-07-16,2022-07-16,0,True,void--unlabeled;construction--structure--building;nature--vegetation;construction--flat--sidewalk;construction--flat--road;void--static;marking--continuous--solid;object--support--pole,
Warsaw,Europe,2022,21.0122,52.2297,428777012505198,2022-07-15,False,,,455,26,322,50,83,0,0,True,2022-07-16,2022-07-16,0,True,void--unlabeled;marking--continuous--dashed;marking--continuous--solid;construction--structure--building;nature--vegetation;object--support--pole;construction--flat--road;object--wire-group,
Warsaw,Europe,2022,21.0122,52.2297,1740794606313043,2022-08-04,False,,,464,28,356,49,58,1,0,True,2022-08-06,2022-08-06,0,True,void--unlabeled;marking--continuous--solid;construction--flat--sidewalk;nature--vegetation;void--static;construction--structure--building;construction--flat--road;nature--sky,
Warsaw,Europe,2023,21.0122,52.2297,487860336753534,2023-01-15,False,,,245,18,208,0,35,2,0,True,2023-01-16,2023-01-16,0,True,void--unlabeled;construction--flat--parking;object--support--pole;construction--flat--road;object--vehicle--car;construction--flat--sidewalk;construction--barrier--fence;construction--structure--building,
Warsaw,Europe,2023,21.0122,52.2297,166854222739774,2023-01-19,False,,,780,29,631,55,94,0,0,True,2023-01-22,2023-01-22,0,True,void--unlabeled;construction--flat--road;construction--structure--building;void--static;marking--continuous--dashed;object--support--pole;construction--flat--sidewalk;construction--barrier--curb,
Warsaw,Europe,2023,21.0122,52.2297,129174043379703,2023-01-19,False,,,603,29,481,24,98,0,0,True,2023-01-22,2023-01-22,0,True,void--unlabeled;construction--structure--building;object--support--pole;construction--flat--sidewalk;construction--barrier--fence;construction--barrier--curb;nature--vegetation;marking--continuous--dashed,
Warsaw,Europe,2024,21.0122,52.2297,869971228472657,2024-09-03,False,,,206,16,179,1,25,1,0,True,2024-09-03,2024-09-03,0,True,void--unlabeled;construction--structure--building;void--static;nature--vegetation;object--vehicle--car;construction--flat--parking;object--support--pole;construction--flat--road,
Warsaw,Europe,2024,21.0122,52.2297,866354878390183,2024-09-04,False,,,175,19,136,0,39,0,0,True,2024-09-05,2024-09-05,0,,void--unlabeled;construction--structure--building;object--support--pole;object--street-light;object--sign--store;construction--barrier--fence;nature--terrain;nature--vegetation,
Warsaw,Europe,2024,21.0122,52.2297,1558307018426530,2024-09-03,False,,,436,24,379,19,38,0,0,True,2024-09-03,2024-09-03,0,True,void--unlabeled;construction--structure--building;construction--flat--road;construction--barrier--curb;construction--barrier--fence;construction--flat--rail-track;void--static;object--street-light,
Warsaw,Europe,2025,21.0122,52.2297,24675594002050506,2025-09-27,False,,,352,22,257,29,66,0,0,True,2025-09-28,2025-09-28,0,True,void--unlabeled;object--wire-group;construction--structure--building;nature--sky;object--street-light;construction--flat--road;marking--continuous--solid;nature--vegetation,
Warsaw,Europe,2025,21.0122,52.2297,4255969274635964,2025-09-27,False,,,630,32,516,16,95,3,0,True,2025-09-28,2025-09-28,0,True,void--unlabeled;object--support--pole;void--static;construction--flat--sidewalk;construction--structure--building;construction--flat--parking;construction--barrier--curb;construction--flat--road,
Warsaw,Europe,2025,21.0122,52.2297,602840389244577,2025-07-24,False,,,672,38,535,14,122,1,0,True,2025-07-25,2025-07-25,0,True,void--unlabeled;void--static;construction--structure--building;nature--sky;object--wire-group;nature--vegetation;object--street-light;object--support--pole,
Warsaw,Europe,2026,21.0122,52.2297,1378407044269631,2026-08-30,False,,,379,28,312,4,63,0,0,True,2026-08-31,2026-08-31,0,True,void--unlabeled;construction--structure--building;nature--sky;nature--vegetation;object--wire-group;object--support--pole;construction--barrier--curb;construction--flat--road,
Warsaw,Europe,2026,21.0122,52.2297,1199773665574923,2026-01-16,False,,,282,23,222,5,53,2,0,True,2026-01-16,2026-01-16,0,True,void--unlabeled;construction--structure--building;object--vehicle--car;object--support--pole;construction--flat--sidewalk;construction--flat--parking;construction--flat--road;object--traffic-sign--front,
Warsaw,Europe,2026,21.0122,52.2297,1081821184042463,2026-01-16,False,,,145,15,117,1,26,1,0,True,2026-01-16,2026-01-16,0,True,void--unlabeled;object--vehicle--car;object--support--pole;construction--flat--road;construction--structure--building;object--sign--store;object--street-light;object--traffic-sign--information-parking,
Rome,Europe,2014-2015,12.4964,41.9028,481185073088502,2015-04-26,False,,,198,17,179,0,18,1,0,True,2024-05-26,2024-05-26,0,True,void--unlabeled;construction--structure--building;nature--vegetation;construction--flat--road;object--vehicle--car;construction--barrier--curb;nature--sky;void--ego-vehicle,
Rome,Europe,2014-2015,12.4964,41.9028,1089078318242579,2015-03-13,False,,,330,19,278,0,52,0,0,True,2021-05-22,2024-05-26,0,True,void--unlabeled;nature--terrain;construction--flat--pedestrian-area;human--person--individual;construction--flat--road;construction--flat--sidewalk;nature--sky;nature--vegetation,
Rome,Europe,2014-2015,12.4964,41.9028,517018232656275,2015-03-13,False,,,154,17,136,0,18,0,0,True,2024-05-26,2024-05-26,0,True,void--unlabeled;construction--flat--pedestrian-area;nature--vegetation;construction--barrier--wall;human--person--individual;construction--structure--building;construction--flat--sidewalk;nature--terrain,
Rome,Europe,2016-2017,12.4964,41.9028,288600212817163,2017-01-14,False,,,233,13,231,0,2,0,0,True,2021-05-22,2024-05-26,0,True,construction--barrier--wall;construction--structure--building;construction--flat--sidewalk;nature--sky;construction--flat--road;void--ground;void--unlabeled;construction--structure--tunnel,
Rome,Europe,2016-2017,12.4964,41.9028,505621627137002,2017-01-14,False,,,345,11,326,0,19,0,0,True,2024-05-26,2024-05-26,0,True,void--unlabeled;construction--structure--building;construction--flat--sidewalk;construction--flat--road;nature--vegetation;human--person--individual;construction--flat--pedestrian-area;void--static,
Rome,Europe,2016-2017,12.4964,41.9028,793372137953606,2017-01-14,False,,,94,15,78,1,15,0,0,True,2021-05-22,2024-05-27,0,True,void--unlabeled;void--static;construction--structure--building;nature--vegetation;object--sign--store;construction--flat--road;nature--sky;construction--flat--sidewalk,
Rome,Europe,2018,12.4964,41.9028,986865402083306,2018-11-11,False,,,121,11,112,0,9,0,0,True,2021-05-22,2024-05-26,0,True,void--unlabeled;nature--terrain;construction--flat--road;nature--vegetation;construction--barrier--curb;construction--flat--sidewalk;void--ground;object--support--pole,
Rome,Europe,2018,12.4964,41.9028,215840679966675,2018-11-11,False,,,128,17,113,0,15,0,0,True,2024-05-26,2024-05-26,0,True,void--unlabeled;construction--structure--building;void--dynamic;construction--flat--sidewalk;human--person--individual;object--street-light;object--sign--store;object--support--pole,
Rome,Europe,2018,12.4964,41.9028,835698677369550,2018-11-11,False,,,164,19,134,1,28,1,0,True,2021-05-22,2024-05-26,0,True,void--unlabeled;object--support--pole;construction--structure--building;nature--vegetation;construction--flat--road;object--vehicle--car;object--traffic-sign--back;construction--barrier--curb,
Rome,Europe,2019,12.4964,41.9028,851084609088527,2019-03-06,False,,,322,23,283,2,36,1,0,True,2024-05-26,2024-05-26,0,True,void--unlabeled;construction--structure--building;nature--vegetation;construction--barrier--fence;void--static;construction--flat--road;construction--barrier--wall;object--support--pole,
Rome,Europe,2019,12.4964,41.9028,305662004362811,2019-04-11,False,,,311,18,306,1,4,0,0,True,2024-05-26,2024-05-26,0,,void--unlabeled;construction--flat--sidewalk;nature--snow;construction--barrier--wall;void--static;construction--flat--road;void--ground;construction--flat--pedestrian-area,
Rome,Europe,2019,12.4964,41.9028,1907879262709720,2019-04-11,False,,,132,14,126,0,6,0,0,True,2024-05-26,2024-05-26,0,True,void--unlabeled;nature--sky;construction--structure--building;nature--vegetation;construction--flat--road;construction--flat--sidewalk;construction--barrier--wall;void--ground,
Rome,Europe,2022,12.4964,41.9028,1639175936421349,2022-05-12,False,,,233,15,221,0,12,0,0,True,2022-05-13,2022-05-13,0,True,void--unlabeled;construction--barrier--wall;construction--structure--building;construction--barrier--fence;nature--vegetation;nature--sky;void--dynamic;construction--flat--sidewalk,
Rome,Europe,2022,12.4964,41.9028,986532598673979,2022-05-12,False,,,253,19,196,18,39,0,0,True,2022-05-12,2022-05-12,0,True,void--unlabeled;marking--continuous--solid;construction--flat--sidewalk;construction--structure--building;void--static;object--street-light;construction--barrier--curb;object--support--pole,
Rome,Europe,2022,12.4964,41.9028,319511233667879,2022-05-12,False,,,590,15,515,0,75,0,0,True,2022-05-13,2022-05-13,0,,void--unlabeled;construction--flat--pedestrian-area;void--static;void--dynamic;human--person--individual;construction--structure--building;construction--barrier--curb;object--street-light,
Rome,Europe,2023,12.4964,41.9028,603424298646422,2023-07-30,False,,,130,16,117,1,11,1,0,True,2023-07-30,2023-07-30,0,,void--unlabeled;nature--vegetation;construction--structure--building;object--support--pole;construction--flat--parking;construction--flat--road;construction--flat--sidewalk;object--sign--advertisement,
Rome,Europe,2023,12.4964,41.9028,1255202901836995,2023-07-30,False,,,134,11,125,0,9,0,0,True,2023-07-31,2023-07-31,0,True,void--unlabeled;construction--barrier--curb;nature--sky;nature--vegetation;construction--flat--sidewalk;construction--barrier--fence;construction--barrier--wall;object--vehicle--car,
Rome,Europe,2023,12.4964,41.9028,7252285278231046,2023-03-23,True,,,471,14,392,0,79,0,0,True,2024-03-23,2024-03-23,0,,void--unlabeled;human--person--individual;construction--flat--pedestrian-area;void--dynamic;void--static;construction--structure--building;nature--snow;object--support--pole,
Rome,Europe,2024,12.4964,41.9028,1084606952775110,2024-03-15,False,,,236,17,215,0,21,0,0,True,2024-03-16,2024-03-16,0,True,void--unlabeled;nature--terrain;construction--structure--building;construction--barrier--fence;nature--sky;construction--barrier--wall;nature--vegetation;void--static,
Rome,Europe,2024,12.4964,41.9028,387426387402585,2024-03-15,False,,,179,12,164,0,15,0,0,True,2024-03-16,2024-03-16,0,True,void--unlabeled;nature--terrain;nature--vegetation;void--static;construction--barrier--wall;construction--flat--road;human--person--individual;object--support--pole,
Rome,Europe,2024,12.4964,41.9028,323923850263908,2024-03-15,False,,,592,30,484,5,103,0,0,True,2024-03-16,2024-03-16,0,True,void--unlabeled;construction--structure--building;object--wire-group;construction--flat--road;nature--vegetation;object--support--pole;construction--barrier--curb;object--vehicle--car,
Rome,Europe,2025,12.4964,41.9028,1358484258695712,2025-04-21,True,,,401,20,353,1,47,0,0,True,2025-04-25,2025-04-25,0,True,void--unlabeled;void--static;construction--flat--road;construction--barrier--curb;construction--flat--sidewalk;construction--flat--pedestrian-area;construction--structure--building;object--support--pole,
Rome,Europe,2025,12.4964,41.9028,1219896689505869,2025-03-06,True,,,403,26,341,5,56,1,0,True,2025-03-08,2025-03-08,0,True,void--unlabeled;nature--vegetation;construction--flat--road;construction--barrier--curb;construction--flat--sidewalk;construction--structure--building;object--vehicle--car;object--support--pole,
Rome,Europe,2025,12.4964,41.9028,3052177951601705,2025-02-20,True,,,800,34,651,30,119,0,0,True,2025-02-24,2025-02-24,0,True,void--unlabeled;construction--flat--road;construction--flat--sidewalk;human--person--individual;construction--barrier--curb;void--static;marking--continuous--solid;construction--barrier--fence,
Rome,Europe,2026,12.4964,41.9028,1351795093769674,2026-06-03,False,,,370,24,306,7,56,1,0,True,2026-06-25,2026-06-25,0,True,void--unlabeled;construction--structure--building;void--static;construction--flat--sidewalk;construction--barrier--curb;nature--vegetation;object--support--pole;construction--barrier--wall,
Rome,Europe,2026,12.4964,41.9028,988030603840532,2026-06-06,False,,,174,14,165,0,9,0,0,True,2026-06-09,2026-06-09,0,,void--unlabeled;void--dynamic;construction--structure--building;void--static;construction--barrier--curb;construction--flat--parking;construction--flat--road;void--ground,
Rome,Europe,2026,12.4964,41.9028,1356360906351207,2026-06-06,False,,,139,16,123,4,12,0,0,True,2026-06-09,2026-06-09,0,True,void--unlabeled;construction--barrier--curb;construction--flat--pedestrian-area;construction--flat--road;construction--flat--sidewalk;marking--continuous--solid;construction--structure--building;human--person--individual,
Istanbul,Europe,2014-2015,28.9784,41.0082,295084302121342,2015-11-23,False,,,1,1,0,0,1,0,0,False,2021-05-22,2021-05-22,0,,object--street-light,
Istanbul,Europe,2014-2015,28.9784,41.0082,222714126280611,2015-11-23,False,,,0,0,0,0,0,0,0,False,,,0,,,
Istanbul,Europe,2014-2015,28.9784,41.0082,288911286206052,2015-11-23,False,,,1,1,0,0,1,0,0,False,2021-05-22,2021-05-22,0,,object--street-light,
Istanbul,Europe,2016-2017,28.9784,41.0082,140872824761181,2017-12-28,False,,,0,0,0,0,0,0,0,False,,,0,,,
Istanbul,Europe,2016-2017,28.9784,41.0082,393073125225457,2017-12-28,False,,,1,1,0,0,1,0,0,False,2021-05-27,2021-05-27,0,,object--support--pole,
Istanbul,Europe,2016-2017,28.9784,41.0082,462569718168392,2017-09-11,False,,,0,0,0,0,0,0,0,False,,,0,,,
Istanbul,Europe,2018,28.9784,41.0082,814657236115707,2018-06-03,False,,,1,1,0,0,1,0,0,False,2021-05-22,2021-05-22,0,,object--support--pole,
Istanbul,Europe,2018,28.9784,41.0082,947925872621969,2018-06-02,False,,,5,4,0,1,4,0,0,False,2021-05-22,2021-05-22,0,,object--street-light;object--bench;marking--discrete--crosswalk-zebra;object--support--pole,
Istanbul,Europe,2018,28.9784,41.0082,306218367787970,2018-06-02,False,,,2,1,0,0,2,0,0,False,2021-05-22,2021-05-22,0,,object--support--pole,
Istanbul,Europe,2019,28.9784,41.0082,757461321610566,2019-06-22,False,,,7,5,0,0,7,0,0,False,2021-05-22,2021-05-22,0,,object--street-light;object--sign--store;object--sign--advertisement;object--manhole;object--traffic-cone,
Istanbul,Europe,2019,28.9784,41.0082,476940576876063,2019-06-15,False,,,0,0,0,0,0,0,0,False,,,0,,,
Istanbul,Europe,2019,28.9784,41.0082,471269217298736,2019-01-04,False,,,2,2,0,0,1,1,0,False,2021-05-28,2021-05-28,0,,object--support--utility-pole;regulatory--no-entry--g1,
Istanbul,Europe,2020,28.9784,41.0082,850186145895989,2020-06-09,False,,,2,2,0,0,2,0,0,False,2021-05-22,2021-05-22,0,,object--sign--advertisement;object--support--utility-pole,
Istanbul,Europe,2020,28.9784,41.0082,507005610336610,2020-02-21,False,,,0,0,0,0,0,0,0,False,,,0,,,
Istanbul,Europe,2020,28.9784,41.0082,942091783000964,2020-07-29,False,,,0,0,0,0,0,0,0,False,,,0,,,
Istanbul,Europe,2021,28.9784,41.0082,128074296221191,2021-09-03,True,,,338,25,281,0,56,1,0,True,2021-09-03,2021-09-03,0,True,void--unlabeled;void--static;nature--vegetation;construction--barrier--curb;construction--flat--sidewalk;void--ego-vehicle;object--vehicle--car;construction--structure--building,
Istanbul,Europe,2021,28.9784,41.0082,4232355973453153,2021-05-01,False,,,134,11,131,0,3,0,0,True,2021-09-02,2021-09-02,0,True,construction--flat--pedestrian-area;construction--flat--sidewalk;construction--structure--building;void--unlabeled;construction--flat--road;void--dynamic;nature--sky;nature--vegetation,
Istanbul,Europe,2021,28.9784,41.0082,580258543160349,2021-09-03,True,,,515,22,441,0,74,0,0,True,2021-09-03,2021-09-03,0,True,void--unlabeled;void--dynamic;void--static;construction--flat--road;construction--structure--building;human--person--individual;construction--barrier--curb;construction--flat--sidewalk,
Istanbul,Europe,2022,28.9784,41.0082,1919745354891065,2022-08-23,False,,,341,13,309,0,32,0,0,True,2022-08-23,2022-08-23,0,True,void--unlabeled;void--dynamic;construction--structure--building;construction--flat--pedestrian-area;construction--flat--road;human--person--individual;object--wire-group;void--ground,
Istanbul,Europe,2022,28.9784,41.0082,607021094236695,2022-08-31,False,,,126,17,118,0,8,0,0,True,2022-09-03,2022-09-03,0,True,void--unlabeled;void--ground;construction--structure--bridge;construction--structure--building;nature--sky;void--static;construction--flat--sidewalk;nature--vegetation,
